"id","semantic_key","concept_id","language","locale","preferred","variants_json","rejected_forms_json","scope_ids_json","register","evidence_json","rights_id","status","ledger_term_id","source_term","ledger_status","ledger_binding_json","record_json"
"urn:uuid:4fe98911-a101-5572-8f1c-d3981338d7dc","lebl.ra.term.ledger.lebl-term-0391.id-id","urn:uuid:d3f7cb1e-08db-5095-93c3-e6b41bed93d4","id","id-ID","aljabar","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0391"",""sha256"":""sha256:a3697ff910d5bbbe8c6b384c4d9fe1a065c4a5c430f53dd934eed790b2d869b9""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0391","algebra","admitted","{""concept_id"":""concept.algebra.linear"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""aljabar"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""algebra"",""status"":""admitted"",""term_id"":""LEBL-TERM-0391"",""variants_id"":""""}","{""concept_id"":""urn:uuid:d3f7cb1e-08db-5095-93c3-e6b41bed93d4"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0391"",""sha256"":""sha256:a3697ff910d5bbbe8c6b384c4d9fe1a065c4a5c430f53dd934eed790b2d869b9""}],""examples"":[],""id"":""urn:uuid:4fe98911-a101-5572-8f1c-d3981338d7dc"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.algebra.linear"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""aljabar"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""algebra"",""status"":""admitted"",""term_id"":""LEBL-TERM-0391"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""aljabar"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0391.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:75357f76-02d5-5f2e-9e97-dc9c65eaf5c3","lebl.ra.term.ledger.lebl-term-0001.id-id","urn:uuid:58027456-baa9-5aea-8489-9fbf29be1561","id","id-ID","analisis","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0001"",""sha256"":""sha256:235dff392feb610ef89062e845d950ece1841e0e4f501807611edd49620cb83c""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0001","analysis","admitted","{""concept_id"":""concept.math.analysis"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""analisis"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""analysis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0001"",""variants_id"":""""}","{""concept_id"":""urn:uuid:58027456-baa9-5aea-8489-9fbf29be1561"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0001"",""sha256"":""sha256:235dff392feb610ef89062e845d950ece1841e0e4f501807611edd49620cb83c""}],""examples"":[],""id"":""urn:uuid:75357f76-02d5-5f2e-9e97-dc9c65eaf5c3"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.math.analysis"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""analisis"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""analysis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0001"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""analisis"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0001.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:1db73992-5b59-5bf0-a104-a65210ba182f","lebl.ra.term.ledger.lebl-term-0002.id-id","urn:uuid:51b2f832-8c9d-5977-8220-0539abe4d78f","id","id-ID","analisis real","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0002"",""sha256"":""sha256:1da0bbaa7523e82c8c8cb49ce4c075f219b4296c3a4949fd228c6ef6da474013""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0002","real analysis","admitted","{""concept_id"":""concept.math.real-analysis"",""evidence"":""R006 realanal.tex and ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""analisis real"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""real analysis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0002"",""variants_id"":""""}","{""concept_id"":""urn:uuid:51b2f832-8c9d-5977-8220-0539abe4d78f"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0002"",""sha256"":""sha256:1da0bbaa7523e82c8c8cb49ce4c075f219b4296c3a4949fd228c6ef6da474013""}],""examples"":[],""id"":""urn:uuid:1db73992-5b59-5bf0-a104-a65210ba182f"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.math.real-analysis"",""evidence"":""R006 realanal.tex and ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""analisis real"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""real analysis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0002"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""analisis real"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0002.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:d75b3481-153b-5481-9b2d-156a20d405ff","lebl.ra.term.ledger.lebl-term-0264.id-id","urn:uuid:98c0e27e-9e05-540b-9333-1d282fce8a6d","id","id-ID","antiturunan","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0264"",""sha256"":""sha256:934e70e9045b57a33be279e2e9f42d1ab1a69f1af9fed10588f4547376914900""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0264","antiderivative","admitted","{""concept_id"":""concept.integration.antiderivative"",""evidence"":""R006 ch-riemann.tex"",""notes"":"""",""preferred_id"":""antiturunan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""antiderivative"",""status"":""admitted"",""term_id"":""LEBL-TERM-0264"",""variants_id"":""""}","{""concept_id"":""urn:uuid:98c0e27e-9e05-540b-9333-1d282fce8a6d"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0264"",""sha256"":""sha256:934e70e9045b57a33be279e2e9f42d1ab1a69f1af9fed10588f4547376914900""}],""examples"":[],""id"":""urn:uuid:d75b3481-153b-5481-9b2d-156a20d405ff"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.integration.antiderivative"",""evidence"":""R006 ch-riemann.tex"",""notes"":"""",""preferred_id"":""antiturunan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""antiderivative"",""status"":""admitted"",""term_id"":""LEBL-TERM-0264"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""antiturunan"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0264.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:6146104e-66b8-5fff-bd63-862ef905ff72","lebl.ra.term.ledger.lebl-term-0239.id-id","urn:uuid:d75383a0-2ba0-5cde-9c4b-6e5bb7f673e1","id","id-ID","aturan Leibniz","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0239"",""sha256"":""sha256:3852cf2f8ce38761c986650d4fca7f6ce58c1faee21b7b5f28a8e8a40b7954a2""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0239","Leibniz rule","admitted","{""concept_id"":""concept.calculus.leibniz-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan Leibniz"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Leibniz rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0239"",""variants_id"":""""}","{""concept_id"":""urn:uuid:d75383a0-2ba0-5cde-9c4b-6e5bb7f673e1"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0239"",""sha256"":""sha256:3852cf2f8ce38761c986650d4fca7f6ce58c1faee21b7b5f28a8e8a40b7954a2""}],""examples"":[],""id"":""urn:uuid:6146104e-66b8-5fff-bd63-862ef905ff72"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.calculus.leibniz-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan Leibniz"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""Leibniz rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0239"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""aturan Leibniz"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0239.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:33033851-f7e6-5497-b1fc-da7157c6cc30","lebl.ra.term.ledger.lebl-term-0240.id-id","urn:uuid:72bbcaf4-2503-58ae-8a7e-15b8ca2d7cb4","id","id-ID","aturan hasil bagi","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0240"",""sha256"":""sha256:bc0736b6d85b912f67dd049640e56fe46bb1119835f35cf278f25e3ed638ecf6""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0240","quotient rule","admitted","{""concept_id"":""concept.calculus.quotient-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan hasil bagi"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""quotient rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0240"",""variants_id"":""""}","{""concept_id"":""urn:uuid:72bbcaf4-2503-58ae-8a7e-15b8ca2d7cb4"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0240"",""sha256"":""sha256:bc0736b6d85b912f67dd049640e56fe46bb1119835f35cf278f25e3ed638ecf6""}],""examples"":[],""id"":""urn:uuid:33033851-f7e6-5497-b1fc-da7157c6cc30"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.calculus.quotient-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan hasil bagi"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""quotient rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0240"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""aturan hasil bagi"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0240.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:637f2ab5-cfb6-5056-aa95-06eee711c04a","lebl.ra.term.ledger.lebl-term-0238.id-id","urn:uuid:55578d62-5b90-54a4-8e72-aee5c104e680","id","id-ID","aturan hasil kali","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0238"",""sha256"":""sha256:e101d1dcb0cda62ed6921e6b1276c59df7c93c69b2c6939320e414945e9c3286""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0238","product rule","admitted","{""concept_id"":""concept.calculus.product-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan hasil kali"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""product rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0238"",""variants_id"":""""}","{""concept_id"":""urn:uuid:55578d62-5b90-54a4-8e72-aee5c104e680"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0238"",""sha256"":""sha256:e101d1dcb0cda62ed6921e6b1276c59df7c93c69b2c6939320e414945e9c3286""}],""examples"":[],""id"":""urn:uuid:637f2ab5-cfb6-5056-aa95-06eee711c04a"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.calculus.product-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan hasil kali"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""product rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0238"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""aturan hasil kali"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0238.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:1c3f902c-afff-5dc1-85ca-eb4283824239","lebl.ra.term.ledger.lebl-term-0241.id-id","urn:uuid:103d51c4-145e-54cb-bf62-de3b3f8ef99a","id","id-ID","aturan rantai","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0241"",""sha256"":""sha256:1e572fe861b457c18f17aecfa29defed2e3077257d6b51144224523c47bc8bb0""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0241","chain rule","admitted","{""concept_id"":""concept.calculus.chain-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan rantai"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""chain rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0241"",""variants_id"":""""}","{""concept_id"":""urn:uuid:103d51c4-145e-54cb-bf62-de3b3f8ef99a"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0241"",""sha256"":""sha256:1e572fe861b457c18f17aecfa29defed2e3077257d6b51144224523c47bc8bb0""}],""examples"":[],""id"":""urn:uuid:1c3f902c-afff-5dc1-85ca-eb4283824239"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.calculus.chain-rule"",""evidence"":""R006 ch-der.tex"",""notes"":"""",""preferred_id"":""aturan rantai"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""chain rule"",""status"":""admitted"",""term_id"":""LEBL-TERM-0241"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""aturan rantai"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0241.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:bcd59507-dfb1-5c98-b17c-f9d481a24949","lebl.ra.term.ledger.lebl-term-0349.id-id","urn:uuid:1c44d724-59b9-5ae2-8944-cd5e4c07780f","id","id-ID","bagian dalam","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0349"",""sha256"":""sha256:ecdca2860a186c9acdcfc78feb708761185077fabe7ddf5842e727dfc51731e9""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0349","interior","admitted","{""concept_id"":""concept.set.interior"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""bagian dalam"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""interior"",""status"":""admitted"",""term_id"":""LEBL-TERM-0349"",""variants_id"":""""}","{""concept_id"":""urn:uuid:1c44d724-59b9-5ae2-8944-cd5e4c07780f"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0349"",""sha256"":""sha256:ecdca2860a186c9acdcfc78feb708761185077fabe7ddf5842e727dfc51731e9""}],""examples"":[],""id"":""urn:uuid:bcd59507-dfb1-5c98-b17c-f9d481a24949"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.interior"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""bagian dalam"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""interior"",""status"":""admitted"",""term_id"":""LEBL-TERM-0349"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""bagian dalam"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0349.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:9f10435e-1300-5a26-8247-67186ab1602a","lebl.ra.term.ledger.lebl-term-0408.id-id","urn:uuid:12acd7e4-8fae-5953-91d1-0414ff5cfe3f","id","id-ID","baris","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0408"",""sha256"":""sha256:3c703d21189ad09fba5b787ae5cc499f26835bdec20a0963b0110f7dbf4b83aa""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0408","row","admitted","{""concept_id"":""concept.matrix.row"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""baris"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""row"",""status"":""admitted"",""term_id"":""LEBL-TERM-0408"",""variants_id"":""""}","{""concept_id"":""urn:uuid:12acd7e4-8fae-5953-91d1-0414ff5cfe3f"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0408"",""sha256"":""sha256:3c703d21189ad09fba5b787ae5cc499f26835bdec20a0963b0110f7dbf4b83aa""}],""examples"":[],""id"":""urn:uuid:9f10435e-1300-5a26-8247-67186ab1602a"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.matrix.row"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""baris"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""row"",""status"":""admitted"",""term_id"":""LEBL-TERM-0408"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""baris"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0408.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:8032b5e6-a2a5-5c8f-b960-c958488cade2","lebl.ra.term.ledger.lebl-term-0118.id-id","urn:uuid:962cdae2-2f55-5c77-b502-a75c2db2d0d8","id","id-ID","barisan","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0118"",""sha256"":""sha256:ea4bf74b03044f689b657c640395894719b316c3bf6a0857bb4eff442e1e5142""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0118","sequence","admitted","{""concept_id"":""concept.sequence"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""barisan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""sequence"",""status"":""admitted"",""term_id"":""LEBL-TERM-0118"",""variants_id"":""""}","{""concept_id"":""urn:uuid:962cdae2-2f55-5c77-b502-a75c2db2d0d8"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0118"",""sha256"":""sha256:ea4bf74b03044f689b657c640395894719b316c3bf6a0857bb4eff442e1e5142""}],""examples"":[],""id"":""urn:uuid:8032b5e6-a2a5-5c8f-b960-c958488cade2"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.sequence"",""evidence"":""R006 ch-seq-ser.tex"",""notes"":"""",""preferred_id"":""barisan"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""sequence"",""status"":""admitted"",""term_id"":""LEBL-TERM-0118"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""barisan"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0118.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
