term_id,concept_id,resource_scope,source_term,preferred_id,variants_id,rejected_id,register,evidence,status,notes
LEBL-TERM-0586,concept.theorem.riemann-lebesgue,R006,Riemann--Lebesgue theorem,teorema Riemann--Lebesgue,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0587,concept.theorem.lebesgue-vitali,R006,Lebesgue--Vitali theorem,teorema Lebesgue--Vitali,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0588,concept.function.discontinuity-set,R006,set of discontinuities,himpunan titik diskontinuitas,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0589,concept.algebra.real,R006,real algebra,aljabar atas $\R$,aljabar real,,formal,R006 ch-multivar-int.tex,admitted,Preferred wording makes the scalar field explicit.
LEBL-TERM-0590,concept.measure.almost-everywhere,R006,almost everywhere,hampir di mana-mana,hampir di setiap titik,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0591,concept.function.characteristic,R006,characteristic function,fungsi karakteristik,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0592,concept.function.indicator,R006,indicator function,fungsi indikator,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0593,concept.measure.jordan-measurable,R006,Jordan measurable,terukur Jordan,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0594,concept.function.identically-one,R006,identically one,identik satu,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0595,concept.integration.riemann-on-set,R006,Riemann integrable on S,terintegralkan secara Riemann pada $S$,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0596,concept.measure.almost-every-point,R006,for almost every,untuk hampir setiap,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0597,concept.function.zero-extension,R006,zero extension,perluasan nol,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0598,concept.sequence.enumeration,R006,enumeration,enumerasi,,,formal,R006 ch-multivar-int.tex; Universitas Terbuka MATA4217 Edisi 2 Modul 1 Definisi 1.10.1(i) printed p. 1.42 / PDF p. 42,admitted,Direct formal definitional attestation.
LEBL-TERM-0599,concept.theorem.stokes.generalized,R006,generalized Stokes' theorem,teorema Stokes umum,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0600,concept.theorem.green,R006,Green's theorem,teorema Green,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0601,concept.domain.bounded-piecewise-smooth-boundary,R006,bounded domain with piecewise smooth boundary,domain terbatas dengan batas mulus sepotong-sepotong,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0602,concept.boundary.piecewise-smooth,R006,piecewise smooth boundary,batas mulus sepotong-sepotong,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0603,concept.orientation.positive,R006,positively oriented,berorientasi positif,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0604,concept.orientation.negative,R006,negatively oriented,berorientasi negatif,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0605,concept.geometry.orientation.clockwise,R006,clockwise,searah jarum jam,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0606,concept.domain.type-i,R006,type I domain,domain tipe I,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0607,concept.domain.type-ii,R006,type II domain,domain tipe II,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0608,concept.domain.type-iii,R006,type III domain,domain tipe III,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0609,concept.interval.connected,R006,connected interval,interval terhubung,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0610,concept.geometry.vertical-line,R006,vertical line,garis vertikal,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0611,concept.geometry.disc,R006,disc,cakram,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0612,concept.physics.vector-field.vortex,R006,vortex vector field,medan vektor pusaran,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0613,concept.analysis.harmonic-function,R006,harmonic function,fungsi harmonik,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0614,concept.pde.laplace-equation,R006,Laplace equation,persamaan Laplace,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0615,concept.analysis.harmonic.mean-value-property,R006,mean value property,sifat nilai rata-rata,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0616,concept.analysis.harmonic.maximum-principle,R006,maximum principle,prinsip maksimum,,,formal,R006 ch-multivar-int.tex,admitted,
LEBL-TERM-0617,concept.number.complex,R006,complex number,bilangan kompleks,,,formal,R006 ch-approximate.tex raw lines 5-54,admitted,
LEBL-TERM-0618,concept.geometry.complex-plane,R006,complex plane,bidang kompleks,,,formal,R006 ch-approximate.tex raw lines 16-34,admitted,
LEBL-TERM-0619,concept.axis.real,R006,real axis,sumbu real,,,formal,R006 ch-approximate.tex raw lines 30-32,admitted,
LEBL-TERM-0620,concept.axis.imaginary,R006,imaginary axis,sumbu imajiner,,,formal,R006 ch-approximate.tex raw lines 30-32,admitted,
LEBL-TERM-0621,concept.complex.real-part,R006,real part,bagian real,,,formal,R006 ch-approximate.tex raw lines 72-81,admitted,
LEBL-TERM-0622,concept.complex.imaginary-part,R006,imaginary part,bagian imajiner,,,formal,R006 ch-approximate.tex raw lines 72-81,admitted,
LEBL-TERM-0623,concept.complex.conjugate,R006,complex conjugate,konjugat kompleks,,,formal,R006 ch-approximate.tex raw lines 83-88,admitted,
LEBL-TERM-0624,concept.complex.modulus,R006,modulus,modulus,modulus kompleks,,formal,R006 ch-approximate.tex raw lines 89-92,admitted,
LEBL-TERM-0625,concept.neighborhood,R006;R008,neighborhood,lingkungan,"persekitaran; kitaran",,formal,"R006/R008 translated corpus; Usmadi, Analisis Real (Bahan Ajar), Universitas Muhammadiyah Sumatera Barat, 2020, PDF p. 13",admitted,The field source explicitly defines persekitaran-epsilon and notes kitaran as a synonym; lingkungan remains preferred for internal consistency and broad Indonesian mathematical usage.
LEBL-TERM-0626,concept.inequality,R006;R008,inequality,ketaksamaan,pertidaksamaan,,formal,"R006/R008 translated corpus; Usmadi, Analisis Real (Bahan Ajar), Universitas Muhammadiyah Sumatera Barat, 2020, PDF pp. 5-12 and 40",admitted,Use ketaksamaan for named inequalities and the abstract relation; pertidaksamaan remains acceptable when referring contextually to a displayed comparison or a problem to solve.
LEBL-TERM-0627,concept.function.real-analytic,R006,real-analytic,analitik real,,,formal,R006 ch-approximate.tex raw lines 1066-1071,admitted,Use for a function represented locally by a real power series.
LEBL-TERM-0628,concept.series.region-of-convergence,R006,region of convergence,daerah konvergensi,,,formal,R006 ch-approximate.tex raw lines 1221-1227,admitted,
LEBL-TERM-0629,concept.series.power-series-representation,R006,power series representation,representasi deret pangkat,,,formal,R006 ch-approximate.tex raw lines 1223-1234,admitted,
LEBL-TERM-0630,concept.calculus.termwise-differentiation,R006,term-by-term differentiation,diferensiasi suku demi suku,mendiferensialkan suku demi suku,,formal,R006 ch-approximate.tex raw lines 1258-1273,admitted,
LEBL-TERM-0631,concept.series.coefficient,R006,coefficient,koefisien,,,formal,R006 ch-approximate.tex raw lines 1303-1309,admitted,
LEBL-TERM-0632,concept.transformation.affine,R006,affine transformation,transformasi afin,,,formal,R006 ch-approximate.tex raw lines 1336-1346,admitted,
LEBL-TERM-0633,concept.series.zero,R006,zero series,deret nol,,,formal,R006 ch-approximate.tex raw lines 1329-1332,admitted,
LEBL-TERM-0634,concept.limit.series-interchange,R006,swapping limits of series,pertukaran limit deret,,,formal,R006 ch-approximate.tex raw lines 1350-1354,admitted,
LEBL-TERM-0635,concept.sequence.double,R006,double sequence,barisan ganda,,,formal,R006 ch-approximate.tex raw lines 1357-1359,admitted,
LEBL-TERM-0636,concept.metric.inherited,R006,inherited metric,metrik yang diwarisi,,,formal,R006 ch-approximate.tex raw lines 1377-1379,admitted,
LEBL-TERM-0637,concept.function.sequence,R006,sequence of functions,barisan fungsi,,,formal,R006 ch-approximate.tex raw lines 1379-1380,admitted,
LEBL-TERM-0638,concept.theorem.taylor-real-analytic,R006,Taylor's theorem for real-analytic functions,Teorema Taylor untuk fungsi analitik real,,,formal,R006 ch-approximate.tex raw lines 1428-1442,admitted,
LEBL-TERM-0639,concept.interval.symmetric,R006,symmetric interval,interval simetris,,,formal,R006 ch-approximate.tex raw lines 1444-1446,admitted,
LEBL-TERM-0640,concept.series.double-sum,R006,double sum,jumlah ganda,,,formal,R006 ch-approximate.tex raw lines 1457-1472,admitted,
LEBL-TERM-0641,concept.series.order-of-summation,R006,order of summation,urutan penjumlahan,,,formal,R006 ch-approximate.tex raw lines 1477-1487,admitted,
LEBL-TERM-0642,concept.proof.without-loss-of-generality,R006,without loss of generality,tanpa mengurangi keumuman,,,formal,R006 ch-approximate.tex raw lines 1505-1507,admitted,
LEBL-TERM-0643,concept.transformation.rotation,R006,rotation,rotasi,,,formal,R006 ch-approximate.tex raw lines 1505-1508,admitted,
LEBL-TERM-0644,concept.theorem.identity-analytic,R006,identity theorem,teorema identitas,,,formal,R006 ch-approximate.tex raw lines 1587-1594; established translation usage in ch-seq-funcs.tex,admitted,
LEBL-TERM-0645,concept.set.cluster-point,R006,limit point,titik limit,titik akumulasi,,formal,R006 ch-approximate.tex raw lines 1581-1585,admitted,Alternate source name for cluster point; titik akumulasi remains the preferred main term
LEBL-TERM-0646,concept.set.closed.relative,R006,closed relative to,tertutup relatif terhadap,,,formal,R006 ch-approximate.tex raw lines 1598-1626; explicit rigor clarification LEBL-ID-ADV-0227,admitted,
LEBL-TERM-0647,concept.function.zero,R006,zero function,fungsi nol,,,formal,R006 ch-approximate.tex raw lines 1686-1720,admitted,
LEBL-TERM-0648,concept.function.zero.point,R006,zero of a function,titik nol fungsi,nol fungsi,,formal,R006 ch-approximate.tex raw lines 1686-1691,admitted,
LEBL-TERM-0649,concept.series.binomial.generalized-coefficient,R006,generalized binomial coefficient,koefisien binomial umum,,,formal,R006 ch-approximate.tex raw lines 1730-1752,admitted,
LEBL-TERM-0650,concept.function.real-valued,R006,real-valued,bernilai real,,,formal,R006 ch-approximate.tex raw lines 1754-1758,admitted,
LEBL-TERM-0651,concept.geometry.disc.unit,R006,unit disc,cakram satuan,,,formal,R006 ch-approximate.tex raw lines 1760-1766,admitted,
LEBL-TERM-0652,concept.function.exponential.complex,R006,complex exponential,eksponensial kompleks,,,formal,R006 ch-approximate.tex raw lines 1771-1861; QA terminologi Analisis Kompleks 2026-08-24,admitted,
LEBL-TERM-0653,concept.function.exponential.real,R006,real exponential,eksponensial real,,,formal,R006 ch-approximate.tex raw lines 1801-1825,admitted,
LEBL-TERM-0654,concept.geometry.direction.real,R006,real direction,arah real,,,formal,R006 ch-approximate.tex raw lines 1802-1805,admitted,
LEBL-TERM-0655,concept.geometry.direction.imaginary,R006,imaginary direction,arah imajiner,,,formal,R006 ch-approximate.tex raw lines 1802-1805,admitted,
LEBL-TERM-0656,concept.behavior.oscillate,R006,oscillate,berosilasi,,,formal,R006 ch-approximate.tex raw lines 1802-1813,admitted,
LEBL-TERM-0657,concept.graph.surface,R006,surface graph,grafik permukaan,,,formal,R006 ch-approximate.tex raw lines 1807-1818,admitted,
LEBL-TERM-0658,concept.algebra.exponents.law,R006,law of exponents,hukum eksponen,,,formal,R006 ch-approximate.tex raw lines 1828-1855,admitted,
LEBL-TERM-0659,concept.function.sine,R006,sine,fungsi sinus,sinus,,formal,R006 ch-approximate.tex raw lines 1864-2096,admitted,
LEBL-TERM-0660,concept.function.cosine,R006,cosine,fungsi kosinus,kosinus,,formal,R006 ch-approximate.tex raw lines 1864-2096,admitted,
LEBL-TERM-0661,concept.function.trigonometric,R006,trigonometric functions,fungsi trigonometri,,,formal,R006 ch-approximate.tex raw lines 1864-2096,admitted,
LEBL-TERM-0662,concept.identity.euler-formula,R006,Euler's formula,rumus Euler,,,formal,R006 ch-approximate.tex raw lines 1883-1950,admitted,
LEBL-TERM-0663,concept.function.periodic,R006,periodic,periodik,,,formal,R006 ch-approximate.tex raw lines 1938-1945 and 2041-2072,admitted,
LEBL-TERM-0664,concept.function.period,R006,period,periode,,,formal,R006 ch-approximate.tex raw lines 1938-1945 and 2049-2072,admitted,
LEBL-TERM-0665,concept.function.periodicity,R006,periodicity,periodisitas,,,formal,R006 ch-approximate.tex raw lines 2088-2091,admitted,
LEBL-TERM-0666,concept.number.complex.unimodular,R006,unimodular,bermodulus satu,unimodular,,formal,R006 ch-approximate.tex raw lines 1976-1982,admitted,Reader-facing Indonesian term follows the mathematical meaning; source term retained only as a search variant
LEBL-TERM-0667,concept.theorem.intermediate-value,R006,intermediate value theorem,teorema nilai antara,,,formal,R006 ch-approximate.tex raw lines 2080-2084; consistent with LEBL-TERM-0207,admitted,
LEBL-TERM-0668,concept.map.complex-conjugation,R006,complex conjugation map,pemetaan konjugasi kompleks,,,formal,R006 ch-approximate.tex raw lines 1959-1966; distinct from the value term LEBL-TERM-0623,admitted,
LEBL-TERM-0669,concept.function.smallest-positive-period,R006,smallest positive period,periode positif terkecil,,,formal,R006 ch-approximate.tex raw lines 1938-1945,admitted,
LEBL-TERM-0670,concept.geometry.curve.piecewise-smooth,R006,piecewise smooth curve,kurva mulus sepotong-sepotong,,,formal,R006 ch-approximate.tex raw lines 2099-2102,admitted,
LEBL-TERM-0671,concept.geometry.arc-length,R006,arc length,panjang busur,,,formal,R006 ch-approximate.tex raw lines 2099-2115,admitted,
LEBL-TERM-0672,concept.geometry.circle.circumference,R006,circumference,keliling lingkaran,,,formal,R006 ch-approximate.tex raw lines 2104-2111,admitted,
LEBL-TERM-0673,concept.geometry.circle.radius,R006,radius,jari-jari,,,formal,R006 ch-approximate.tex raw lines 2113-2116,admitted,
LEBL-TERM-0674,concept.geometry.angle.radians,R006,angle in radians,sudut dalam radian,,,formal,R006 ch-approximate.tex raw lines 2113-2116,admitted,
LEBL-TERM-0675,concept.geometry.origin,R006,origin,titik asal,,,formal,R006 ch-approximate.tex raw lines 2153-2159,admitted,
LEBL-TERM-0676,concept.identity.trigonometric,R006,trigonometric identity,identitas trigonometri,,,formal,R006 ch-approximate.tex raw lines 2171-2183,admitted,
LEBL-TERM-0677,concept.function.hyperbolic-sine,R006,hyperbolic sine,sinus hiperbolik,fungsi sinus hiperbolik,,formal,R006 ch-approximate.tex raw lines 2192-2221,admitted,
LEBL-TERM-0678,concept.function.hyperbolic-cosine,R006,hyperbolic cosine,kosinus hiperbolik,fungsi kosinus hiperbolik,,formal,R006 ch-approximate.tex raw lines 2192-2221,admitted,
LEBL-TERM-0679,concept.function.tangent,R006,tangent function,fungsi tangen,tangen,,formal,R006 ch-approximate.tex raw lines 2225-2238,admitted,
LEBL-TERM-0680,concept.formula.finite-geometric-sum,R006,finite geometric sum formula,rumus jumlah geometri berhingga,,,formal,R006 ch-approximate.tex raw lines 2240-2247,admitted,
LEBL-TERM-0681,concept.interval.endpoint,R006,endpoint,titik ujung,,,formal,R006 ch-approximate.tex raw lines 2240-2247,admitted,
LEBL-TERM-0682,concept.algebra.power.operation,R006,powers,perpangkatan,,,formal,R006 ch-approximate.tex raw lines 2129-2138,admitted,
LEBL-TERM-0683,concept.function.trigonometric.arcsine,R006,arcsin,fungsi invers sinus,arksinus; arcsin,sinus resiprokal,formal,R006 ch-approximate.tex raw lines 2229-2238,admitted,Preferred prose makes the inverse-function meaning explicit while retaining the standard operator as a search variant
LEBL-TERM-0684,concept.function.trigonometric.arctangent,R006,arctan,fungsi invers tangen,arktangen; arctan,tangen resiprokal,formal,R006 ch-approximate.tex raw lines 2229-2255,admitted,Preferred prose makes the inverse-function meaning explicit while retaining the standard operator as a search variant
LEBL-TERM-0685,concept.algebra.fundamental-theorem,R006,fundamental theorem of algebra,teorema dasar aljabar,teorema fundamental aljabar,,formal,R006 ch-approximate.tex raw lines 2263-2272,admitted,Preferred dasar follows the established R006 rendering teorema dasar kalkulus
LEBL-TERM-0686,concept.algebra.root.complex,R006,complex root,akar kompleks,,,formal,R006 ch-approximate.tex raw line 2272,admitted,
LEBL-TERM-0687,concept.polynomial.complex,R006,complex polynomial,polinom kompleks,polinom dalam variabel kompleks,,formal,R006 ch-approximate.tex raw lines 2273-2279,admitted,
LEBL-TERM-0688,concept.analysis.local-behavior,R006,local behavior,perilaku lokal,,,formal,R006 ch-approximate.tex raw lines 2268-2270,admitted,
LEBL-TERM-0689,concept.ode.initial-condition,R007,initial condition,kondisi awal,,syarat awal,formal,R007 ch-nonlin-systems.tex raw lines 550-654 and 2155-2174,admitted,R007 lane convention aligned with the admitted first-order chapter; this is not a general rejection outside R007
LEBL-TERM-0690,concept.dynamical-system.phase-plane,R007,phase plane,bidang fase,,,formal,R007 ch-nonlin-systems.tex raw lines 70-104,admitted,
LEBL-TERM-0691,concept.dynamical-system.phase-portrait,R007,phase portrait,potret fase,,,formal,R007 ch-nonlin-systems.tex raw lines 70-104,admitted,
LEBL-TERM-0692,concept.dynamical-system.phase-diagram,R007,phase diagram,diagram fase,,,formal,R007 ch-nonlin-systems.tex raw lines 70-104,admitted,
LEBL-TERM-0693,concept.dynamical-system.trajectory,R007,trajectory,lintasan,,trajektori,formal,R007 ch-nonlin-systems.tex raw lines 70-104,admitted,
LEBL-TERM-0694,concept.dynamical-system.equilibrium,R007,equilibrium,kesetimbangan,titik kesetimbangan,,formal,R007 ch-nonlin-systems.tex raw lines 160-248,admitted,
LEBL-TERM-0695,concept.calculus.linearization,R007,linearization,linearisasi,,,formal,R007 ch-nonlin-systems.tex raw lines 160-248,admitted,
LEBL-TERM-0696,concept.dynamical-system.almost-linear,R007,almost linear,hampir linear,,,formal,R007 ch-nonlin-systems.tex raw lines 550-654,admitted,
LEBL-TERM-0697,concept.stability.asymptotic,R007,asymptotically stable,stabil asimtotik,stabil secara asimtotik,,formal,R007 ch-nonlin-systems.tex raw lines 550-654,admitted,
LEBL-TERM-0698,concept.dynamical-system.source,R007,source,sumber,,pemancar,formal,R007 ch-nonlin-systems.tex raw lines 550-654,admitted,
LEBL-TERM-0699,concept.dynamical-system.sink,R007,sink,serapan,,penyerap,formal,R007 ch-nonlin-systems.tex raw lines 550-654,admitted,
LEBL-TERM-0700,concept.dynamical-system.source.spiral,R007,spiral source,sumber spiral,,spiral pemancar,formal,R007 ch-nonlin-systems.tex raw lines 550-654,admitted,
LEBL-TERM-0701,concept.dynamical-system.sink.spiral,R007,spiral sink,serapan spiral,,spiral penyerap,formal,R007 ch-nonlin-systems.tex raw lines 550-654,admitted,
LEBL-TERM-0702,concept.dynamical-system.center,R007,center,pusat,,,formal,R007 ch-nonlin-systems.tex raw lines 767-878,admitted,
LEBL-TERM-0703,concept.ode.conservative-equation,R007,conservative equation,persamaan konservatif,,,formal,R007 ch-nonlin-systems.tex raw lines 767-878,admitted,
LEBL-TERM-0704,concept.mechanics.constant-of-motion,R007,constant of motion,konstanta gerak,,,formal,R007 ch-nonlin-systems.tex raw lines 1479-1480,admitted,
LEBL-TERM-0705,concept.dynamical-system.limit-cycle,R007,limit cycle,siklus limit,siklus batas,,formal,R007 ch-nonlin-systems.tex raw lines 1753-1828,admitted,
LEBL-TERM-0706,concept.dynamical-system.periodic-orbit,R007,periodic orbit,orbit periodik,,,formal,R007 ch-nonlin-systems.tex raw lines 1753-1828,admitted,
LEBL-TERM-0707,concept.calculus.divergence,R007,divergence,divergensi,,,formal,R007 ch-nonlin-systems.tex raw lines 1950-1985,admitted,
LEBL-TERM-0708,concept.dynamical-system.chaos,R007,chaos,chaos,kekacauan,kaos,formal,R007 ch-nonlin-systems.tex raw lines 2155-2174,admitted,Use chaos as the technical noun; ordinary prose may use kekacauan contextually
LEBL-TERM-0709,concept.dynamical-system.chaotic,R007,chaotic system,sistem kaotik,,,formal,R007 ch-nonlin-systems.tex raw lines 2155-2174,admitted,
LEBL-TERM-0710,concept.dynamical-system.poincare-section,R007,Poincaré section,penampang Poincaré,irisan Poincaré,,formal,R007 ch-nonlin-systems.tex raw lines 2304-2354,admitted,
LEBL-TERM-0711,concept.dynamical-system.attractor,R007,attractor,atraktor,,,formal,R007 ch-nonlin-systems.tex raw lines 2304-2354,admitted,
LEBL-TERM-0712,concept.dynamical-system.strange-attractor,R007,strange attractor,atraktor aneh,,atraktor asing,formal,R007 ch-nonlin-systems.tex raw lines 2304-2354,admitted,
LEBL-TERM-0713,concept.principle.minimum-modulus,R006,minimum modulus principle,prinsip modulus minimum,prinsip minimum modulus,,formal,R006 ch-approximate.tex raw lines 2343-2349,admitted,
LEBL-TERM-0714,concept.principle.maximum-modulus,R006,maximum modulus principle,prinsip modulus maksimum,prinsip maksimum modulus,,formal,R006 ch-approximate.tex raw lines 2347-2357,admitted,
LEBL-TERM-0715,concept.principle.maximum-analytic,R006,maximum principle,prinsip maksimum,,,formal,R006 ch-approximate.tex raw lines 2347-2367,admitted,Scope is analytic functions; keep distinct from the harmonic maximum-principle concept
LEBL-TERM-0716,concept.polynomial.growth-at-infinity,R006,polynomial growth at infinity,pertumbuhan polinom di tak hingga,,,formal,R006 ch-approximate.tex raw lines 2376-2431,admitted,
LEBL-TERM-0717,concept.polynomial.degree,R006,degree of a polynomial,derajat polinom,,,formal,R006 ch-approximate.tex raw lines 2383-2431,admitted,
LEBL-TERM-0718,concept.polynomial.highest-degree-term,R006,highest-degree term,suku berderajat tertinggi,suku pangkat tertinggi,,formal,R006 ch-approximate.tex raw lines 2420-2431,admitted,
LEBL-TERM-0719,concept.function.zero.isolated,R006,isolated zero,titik nol terisolasi,,,formal,R006 ch-approximate.tex raw lines 2466-2487,admitted,
LEBL-TERM-0720,concept.singularity.isolated,R006,isolated singularity,singularitas terisolasi,titik singular terisolasi,,formal,R006 ch-approximate.tex raw lines 2476-2535,admitted,
LEBL-TERM-0721,concept.singularity.pole,R006,pole,kutub,pole; titik kutub,,formal,R006 ch-approximate.tex raw lines 2488-2535,admitted,Field evidence also uses pole and titik kutub; prefer concise Indonesian kutub
LEBL-TERM-0722,concept.singularity.pole-at-infinity,R006,pole at infinity,kutub di tak hingga,kutub pada tak hingga,,formal,R006 ch-approximate.tex raw lines 2493-2535,admitted,
LEBL-TERM-0723,concept.continuity.equicontinuity,R006,equicontinuity,ekuikontinuitas,ekikontinuitas,,formal,R006 ch-approximate.tex raw lines 2543-2617; Sufri Cara Lain Pembuktian Teorema Arzela-Ascoli Jurnal Sainmatika UNJA,admitted,Use ekuikontinuitas as the noun and ekuikontinu as the adjective; Indonesian field usage directly attests ekuikontinu
LEBL-TERM-0724,concept.boundedness.pointwise,R006,pointwise bounded,terbatas titik demi titik,,,formal,R006 ch-approximate.tex raw lines 2556-2617; Sufri Cara Lain Pembuktian Teorema Arzela-Ascoli Jurnal Sainmatika UNJA,admitted,
LEBL-TERM-0725,concept.boundedness.uniform,R006,uniformly bounded,terbatas seragam,terbatas secara seragam,,formal,R006 ch-approximate.tex raw lines 2556-2617; Sufri Cara Lain Pembuktian Teorema Arzela-Ascoli Jurnal Sainmatika UNJA,admitted,Use terbatas seragam in running mathematical prose; retain the adverbial variant for grammatical contexts
LEBL-TERM-0726,concept.proof.diagonal-argument,R006,diagonal argument,argumen diagonal,,,formal,R006 ch-approximate.tex raw lines 2619-2659,admitted,Keep distinct from Cantor diagonalization (diagonalisasi Cantor)
LEBL-TERM-0727,concept.continuity.uniform-equicontinuity,R006,uniform equicontinuity,ekuikontinuitas seragam,,,formal,R006 ch-approximate.tex raw lines 2661-2738; Indonesian field sources attest ekuikontinu and the lane consistently uses seragam for uniform notions,admitted,Compositional specialization of field-attested ekuikontinuitas and established seragam register
LEBL-TERM-0728,concept.continuity.uniformly-equicontinuous,R006,uniformly equicontinuous,ekuikontinu seragam,ekuikontinu secara seragam,,formal,R006 ch-approximate.tex raw lines 2661-2738; Sufri Arzela-Ascoli field paper attests ekuikontinu; lane terminology uses kontinu seragam and konvergen seragam,admitted,Prefer concise adjective phrase ekuikontinu seragam in running prose
LEBL-TERM-0729,concept.set.countable-dense-subset,R006,countable dense subset,subhimpunan rapat yang terhitung,himpunan bagian rapat yang terhitung; himpunan padat terhitung,,formal,R006 ch-approximate.tex raw lines 2740-2762; existing R006 ch-metric.tex exercise usage,admitted,Prefer the existing R006 topological register rapat over the attested padat variant
LEBL-TERM-0730,concept.theorem.arzela-ascoli,R006,Arzela--Ascoli theorem,teorema Arzelà--Ascoli,,,formal,R006 ch-approximate.tex raw lines 2764-2872; Sufri Cara Lain Pembuktian Teorema Arzela-Ascoli Jurnal Sainmatika UNJA,admitted,Preserve the source TeX accent spelling in TeX identifiers while using the Unicode form in metadata
LEBL-TERM-0731,concept.operator.compact,R006,compact operator,operator kompak,,,formal,R006 ch-approximate.tex raw lines 2915-2945; ITB MA6131 bilingual course maps Compact Operator to Operator Kompak and Indonesian mathematical journals use the same term,admitted,Field-attested canonical Indonesian functional-analysis term
LEBL-TERM-0732,concept.theorem.kronecker-density,R006,Kronecker density theorem,teorema kepadatan Kronecker,teorema kerapatan Kronecker,,formal,R006 ch-approximate.tex raw lines 2947-3064; Indonesian real-analysis teaching sources attest teorema kepadatan and the source supplies the exact dense-circle statement,admitted,Use kepadatan in the theorem name while retaining the lane predicate rapat for dense
LEBL-TERM-0733,concept.method.euler,R006;R007,Euler's method,metode Euler,,,formal,R006 ch-approximate.tex raw lines 3066-3132; ITB numerical differential-equation course MA3232 and Indonesian mathematics sources attest Metode Euler,admitted,Field-attested numerical ordinary-differential-equation term
LEBL-TERM-0734,concept.theorem.stone-weierstrass,R006,Stone--Weierstrass theorem,teorema Stone--Weierstrass,teorema Stone Weierstrass,,formal,R006 ch-approximate.tex raw lines 3137-3390; UNY Teorema Stone-Weierstrass thesis and research report directly attest the Indonesian theorem name,admitted,Retain the source double-hyphen spelling in TeX and use the en-dash form in prose metadata where supported
LEBL-TERM-0735,concept.theorem.weierstrass-approximation,R006,Weierstrass approximation theorem,teorema aproksimasi Weierstrass,teorema pendekatan Weierstrass; teorema hampiran Weierstrass,,formal,R006 ch-approximate.tex raw lines 3137-3390; ITB MA4031 bilingual curriculum maps the exact Indonesian phrase to Weierstrass Approximation Theorem; Aris et al. DOI 10.20956/jmsk.v11i2.3439 uses the same phrase,admitted,Prefer the field-attested aproksimasi name while retaining established Indonesian variants
LEBL-TERM-0736,concept.method.approximation-smoothing,R006,smoothing,penghalusan,pelicinan,,formal,R006 ch-approximate.tex raw lines 3137-3390; UNESA numerical-methods curriculum pairs aproksimasi dan penghalusan with smoothing,admitted,Semantic ID distinguishes approximation smoothing from partition refinement
LEBL-TERM-0737,concept.distribution.approximate-delta-function,R006,approximate delta function,fungsi delta hampiran,fungsi delta aproksimasi; hampiran fungsi delta Dirac,,formal,R006 ch-approximate.tex raw lines 3137-3390; the source defines the approximate identity explicitly; compositional binding uses the established lane terms fungsi delta and hampiran,admitted,Transparent compositional term preserves the defined mathematical role without overstating external attestation
LEBL-TERM-0738,concept.average.weighted,R006,weighted average,rata-rata berbobot,rata-rata tertimbang,,formal,R006 ch-approximate.tex raw lines 3137-3390; Universitas Katolik Parahyangan mathematics repository repeatedly attests rata-rata berbobot,admitted,Prefer the directly attested compact mathematical phrase
LEBL-TERM-0739,concept.polynomial.rational-coefficients,R006,polynomial with rational coefficients,polinom berkoefisien rasional,polinom dengan koefisien rasional,,formal,R006 ch-approximate.tex raw lines 3392-3450; Indonesian university mathematics materials directly attest polinomial dengan koefisien rasional,admitted,Concise attributive form in running proof prose
